Document_Name,Row_Ordinal,History_Competition,Home_Team,Away_Team,Score,Annotation,Played_At,Source_Class,Source_Name,Source_Url,Source_Revision,Source_Match_Id,Verified_At
recent-history-rbl.csv,3,1.BL,Bayer 04 Leverkusen,RB Leipzig,4:1,,2026-05-02,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/bayer-04-leverkusen_rb-leipzig/index/spielbericht/4634514,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634514,2026-08-21T16:45:00+02:00
recent-history-rbl.csv,4,1.BL,RB Leipzig,1. FC Union Berlin,3:1,,2026-04-24,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/rb-leipzig_1-fc-union-berlin/index/spielbericht/4634497,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634497,2026-08-21T16:45:00+02:00
recent-history-rbl.csv,5,1.BL,Eintracht Frankfurt,RB Leipzig,1:3,,2026-04-18,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_rb-leipzig/index/spielbericht/4634479,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634479,2026-08-21T16:45:00+02:00
recent-history-rbl.csv,6,1.BL,RB Leipzig,Bor. Mönchengladbach,1:0,,2026-04-11,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/rb-leipzig_borussia-monchengladbach/index/spielbericht/4634461,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634461,2026-08-21T16:45:00+02:00
recent-history-rbl.csv,7,1.BL,Werder Bremen,RB Leipzig,1:2,,2026-04-04,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sv-werder-bremen_rb-leipzig/index/spielbericht/4634444,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634444,2026-08-21T16:45:00+02:00
recent-history-s04.csv,1,2.BL,FC Schalke 04,Eintracht Braunschweig,1:0,,2026-05-17,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78250,2026-08-21T16:45:00+02:00
recent-history-s04.csv,2,2.BL,1. FC Nürnberg,FC Schalke 04,3:0,,2026-05-09,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78240,2026-08-21T16:45:00+02:00
recent-history-s04.csv,3,2.BL,FC Schalke 04,Fortuna Düsseldorf,1:0,,2026-05-02,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78232,2026-08-21T16:45:00+02:00
recent-history-s04.csv,4,2.BL,SC Paderborn 07,FC Schalke 04,2:3,,2026-04-26,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78218,2026-08-21T16:45:00+02:00
recent-history-s04.csv,5,2.BL,FC Schalke 04,Preußen Münster,4:1,,2026-04-19,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78213,2026-08-21T16:45:00+02:00
recent-history-s04.csv,6,2.BL,SV Elversberg,FC Schalke 04,1:2,,2026-04-12,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78200,2026-08-21T16:45:00+02:00
recent-history-s04.csv,7,2.BL,FC Schalke 04,Karlsruher SC,1:0,,2026-04-05,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78195,2026-08-21T16:45:00+02:00
recent-history-scf.csv,1,EL,SC Freiburg,Aston Villa,0:3,,2026-05-20,official-match-record,UEFA,https://www.uefa.com/uefaeuropaleague/match/2047743/,UEFA-match-2047743,2047743,2026-08-21T16:45:00+02:00
recent-history-scf.csv,2,1.BL,SC Freiburg,RB Leipzig,4:1,,2026-05-16,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sc-freiburg_rb-leipzig/index/spielbericht/4634552,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634552,2026-08-21T16:45:00+02:00
recent-history-scf.csv,3,1.BL,Hamburger SV,SC Freiburg,3:2,,2026-05-10,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/hamburger-sv_sc-freiburg/index/spielbericht/4634539,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634539,2026-08-21T16:45:00+02:00
recent-history-scf.csv,4,EL,SC Freiburg,Sporting Braga,3:1,,2026-05-07,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4805930,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4805930,2026-08-21T16:45:00+02:00
recent-history-scf.csv,5,1.BL,SC Freiburg,VfL Wolfsburg,1:1,,2026-05-03,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sc-freiburg_vfl-wolfsburg/index/spielbericht/4634516,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634516,2026-08-21T16:45:00+02:00
recent-history-scf.csv,6,EL,Sporting Braga,SC Freiburg,2:1,,2026-04-30,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4805928,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4805928,2026-08-21T16:45:00+02:00
recent-history-scf.csv,7,1.BL,Borussia Dortmund,SC Freiburg,4:0,,2026-04-26,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/borussia-dortmund_sc-freiburg/index/spielbericht/4634495,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634495,2026-08-21T16:45:00+02:00
recent-history-scp.csv,1,Releg,SC Paderborn 07,VfL Wolfsburg,2:1,nach Verlängerung,2026-05-25,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/rel/2025,0cbe277ed6539364eb4f9f2122e4af33e2e10a5797e159382b27908a74e08d8e,81659,2026-08-21T16:45:00+02:00
recent-history-scp.csv,2,Releg,VfL Wolfsburg,SC Paderborn 07,0:0,,2026-05-21,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/rel/2025,0cbe277ed6539364eb4f9f2122e4af33e2e10a5797e159382b27908a74e08d8e,81658,2026-08-21T16:45:00+02:00
recent-history-scp.csv,3,2.BL,SV Darmstadt 98,SC Paderborn 07,0:2,,2026-05-17,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78248,2026-08-21T16:45:00+02:00
recent-history-scp.csv,4,2.BL,SC Paderborn 07,Karlsruher SC,2:2,,2026-05-08,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78237,2026-08-21T16:45:00+02:00
recent-history-scp.csv,5,2.BL,SV Elversberg,SC Paderborn 07,5:1,,2026-05-03,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78227,2026-08-21T16:45:00+02:00
recent-history-scp.csv,6,2.BL,SC Paderborn 07,FC Schalke 04,2:3,,2026-04-26,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78218,2026-08-21T16:45:00+02:00
recent-history-scp.csv,7,2.BL,Hannover 96,SC Paderborn 07,1:1,,2026-04-18,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78211,2026-08-21T16:45:00+02:00
recent-history-sge.csv,1,1.BL,Eintracht Frankfurt,VfB Stuttgart,2:2,,2026-05-16,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_vfb-stuttgart/index/spielbericht/4634551,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634551,2026-08-21T16:45:00+02:00
recent-history-sge.csv,2,1.BL,Borussia Dortmund,Eintracht Frankfurt,3:2,,2026-05-08,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/borussia-dortmund_eintracht-frankfurt/index/spielbericht/4634531,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634531,2026-08-21T16:45:00+02:00
recent-history-sge.csv,3,1.BL,Eintracht Frankfurt,Hamburger SV,1:2,,2026-05-02,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_hamburger-sv/index/spielbericht/4634515,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634515,2026-08-21T16:45:00+02:00
recent-history-sge.csv,4,1.BL,FC Augsburg,Eintracht Frankfurt,1:1,,2026-04-25,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/fc-augsburg_eintracht-frankfurt/index/spielbericht/4634500,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634500,2026-08-21T16:45:00+02:00
recent-history-sge.csv,5,1.BL,Eintracht Frankfurt,RB Leipzig,1:3,,2026-04-18,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_rb-leipzig/index/spielbericht/4634479,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634479,2026-08-21T16:45:00+02:00
recent-history-sge.csv,6,1.BL,VfL Wolfsburg,Eintracht Frankfurt,1:2,,2026-04-11,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/vfl-wolfsburg_eintracht-frankfurt/index/spielbericht/4634463,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634463,2026-08-21T16:45:00+02:00
recent-history-sge.csv,7,1.BL,Eintracht Frankfurt,1. FC Köln,2:2,,2026-04-05,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_1-fc-koln/index/spielbericht/4634442,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634442,2026-08-21T16:45:00+02:00
recent-history-sve.csv,1,2.BL,SV Elversberg,Preußen Münster,3:0,,2026-05-17,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78244,2026-08-21T16:45:00+02:00
recent-history-sve.csv,2,2.BL,Fortuna Düsseldorf,SV Elversberg,3:1,,2026-05-10,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78238,2026-08-21T16:45:00+02:00
recent-history-sve.csv,3,2.BL,SV Elversberg,SC Paderborn 07,5:1,,2026-05-03,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78227,2026-08-21T16:45:00+02:00
recent-history-sve.csv,4,2.BL,SV Darmstadt 98,SV Elversberg,3:3,,2026-04-25,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78224,2026-08-21T16:45:00+02:00
recent-history-sve.csv,5,2.BL,SV Elversberg,Karlsruher SC,3:0,,2026-04-17,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78209,2026-08-21T16:45:00+02:00
recent-history-sve.csv,6,2.BL,SV Elversberg,FC Schalke 04,1:2,,2026-04-12,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78200,2026-08-21T16:45:00+02:00
recent-history-sve.csv,7,2.BL,Hannover 96,SV Elversberg,1:1,,2026-04-05,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/bl2/2025,83dbea21fe56c30ed2393dd888efede627cbdf7b26c5694f14753cf792af6a84,78193,2026-08-21T16:45:00+02:00
recent-history-svw.csv,1,1.BL,Werder Bremen,Borussia Dortmund,0:2,,2026-05-16,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sv-werder-bremen_borussia-dortmund/index/spielbericht/4634553,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634553,2026-08-21T16:45:00+02:00
recent-history-svw.csv,2,1.BL,1899 Hoffenheim,Werder Bremen,1:0,,2026-05-09,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_sv-werder-bremen/index/spielbericht/4634537,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634537,2026-08-21T16:45:00+02:00
recent-history-svw.csv,3,1.BL,Werder Bremen,FC Augsburg,1:3,,2026-05-02,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sv-werder-bremen_fc-augsburg/index/spielbericht/4634517,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634517,2026-08-21T16:45:00+02:00
recent-history-svw.csv,4,1.BL,VfB Stuttgart,Werder Bremen,1:1,,2026-04-26,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/vfb-stuttgart_sv-werder-bremen/index/spielbericht/4634498,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634498,2026-08-21T16:45:00+02:00
recent-history-svw.csv,5,1.BL,Werder Bremen,Hamburger SV,3:1,,2026-04-18,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sv-werder-bremen_hamburger-sv/index/spielbericht/4634481,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634481,2026-08-21T16:45:00+02:00
recent-history-svw.csv,6,1.BL,1. FC Köln,Werder Bremen,3:1,,2026-04-12,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/1-fc-koln_sv-werder-bremen/index/spielbericht/4634467,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634467,2026-08-21T16:45:00+02:00
recent-history-svw.csv,7,1.BL,Werder Bremen,RB Leipzig,1:2,,2026-04-04,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/sv-werder-bremen_rb-leipzig/index/spielbericht/4634444,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634444,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,1,1.BL,Bor. Mönchengladbach,1899 Hoffenheim,4:0,,2026-05-16,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/borussia-monchengladbach_tsg-1899-hoffenheim/index/spielbericht/4634554,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634554,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,2,1.BL,1899 Hoffenheim,Werder Bremen,1:0,,2026-05-09,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_sv-werder-bremen/index/spielbericht/4634537,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634537,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,3,1.BL,1899 Hoffenheim,VfB Stuttgart,3:3,,2026-05-02,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_vfb-stuttgart/index/spielbericht/4634521,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634521,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,4,1.BL,Hamburger SV,1899 Hoffenheim,1:2,,2026-04-25,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/hamburger-sv_tsg-1899-hoffenheim/index/spielbericht/4634503,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634503,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,5,1.BL,1899 Hoffenheim,Borussia Dortmund,2:1,,2026-04-18,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_borussia-dortmund/index/spielbericht/4634485,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634485,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,6,1.BL,FC Augsburg,1899 Hoffenheim,2:2,,2026-04-10,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/fc-augsburg_tsg-1899-hoffenheim/index/spielbericht/4634464,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634464,2026-08-21T16:45:00+02:00
recent-history-tsg.csv,7,1.BL,1899 Hoffenheim,FSV Mainz 05,1:2,,2026-04-04,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_1-fsv-mainz-05/index/spielbericht/4634448,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634448,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,1,DFB,FC Bayern München,VfB Stuttgart,3:0,,2026-05-23,captured-odbl-response,OpenLigaDB,https://api.openligadb.de/getmatchdata/dfb/2025,9d16d5d30e5882c592ec4d8b39b592ea0f102c2e2695da98897f76a87b6ec2a3,81581,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,2,1.BL,Eintracht Frankfurt,VfB Stuttgart,2:2,,2026-05-16,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/eintracht-frankfurt_vfb-stuttgart/index/spielbericht/4634551,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634551,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,3,1.BL,VfB Stuttgart,Bayer 04 Leverkusen,3:1,,2026-05-09,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/vfb-stuttgart_bayer-04-leverkusen/index/spielbericht/4634534,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634534,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,4,1.BL,1899 Hoffenheim,VfB Stuttgart,3:3,,2026-05-02,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_vfb-stuttgart/index/spielbericht/4634521,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634521,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,5,1.BL,VfB Stuttgart,Werder Bremen,1:1,,2026-04-26,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/vfb-stuttgart_sv-werder-bremen/index/spielbericht/4634498,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634498,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,6,DFB,VfB Stuttgart,SC Freiburg,2:1,nach Verlängerung,2026-04-23,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4830556,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4830556,2026-08-21T16:45:00+02:00
recent-history-vfb.csv,7,1.BL,FC Bayern München,VfB Stuttgart,4:2,,2026-04-19,revision-pinned-dataset,transfermarkt-datasets,https://www.transfermarkt.co.uk/bayern-munich_vfb-stuttgart/index/spielbericht/4634477,154367dfa6d6eb0b86332e332f9df0a080c7ddce,4634477,2026-08-21T16:45:00+02:00
